"id","fltid","adep","ades","CLASS","atot","c_time","lat","lon","bear","drwy","type","atot_epoch","sector","congestion","arrival_yield","transit","saturation","c","percentile_20","kpi08_p20","unimp_time","kpi08"
"2024-01-15 20:19:37PSHINSBBHSBGR","PSHIN","SBBH","SBGR","M",1705349977000,1705348575936,-21.8724790908,-45.8613204315,21.3736901029,"28L","BE40",1705349977000,0,4,22,23.3510666667,8.603308,100,21.50827,1.8427966667,21.654675,1.6963916667
"2024-01-21 13:06:06PPJMPSBRPSBGR","PPJMP","SBRP","SBGR","M",1705842366000,1705839507244,-21.8194623599,-46.867670443,346.2781219755,"28L","DA62",1705842366000,0,9,11,47.6459333333,8.603308,100,21.50827,26.1376633333,21.654675,25.9912583333
"2024-01-09 21:12:54FAB2008SBBRSBGR","FAB2008","SBBR","SBGR","M",1704834774000,1704832838166,-21.7691911413,-46.4615069363,0.3970780905,"28L","E120",1704834774000,0,5,9,32.2639,8.603308,100,21.50827,10.75563,21.654675,10.609225
"2024-01-12 18:36:53GUARA04SBBRSBGR","GUARA04","SBBR","SBGR","M",1705084613000,1705082596310,-21.7793450977,-46.3298860403,4.9405966334,"28L","E120",1705084613000,0,7,12,33.6115,8.603308,100,21.50827,12.10323,21.654675,11.956825
"2024-01-29 22:06:14FAB2561SBBRSBGR","FAB2561","SBBR","SBGR","M",1706565974000,1706564603193,-21.8093835295,-46.0852193922,13.4142473327,"28L","E135",1706565974000,0,4,8,22.8467833333,8.603308,100,21.50827,1.3385133333,21.654675,1.1921083333
"2024-01-04 20:04:21FAB2591SBBRSBGR","FAB2591","SBBR","SBGR","M",1704398661000,1704397389779,-21.7826591769,-46.3040877982,5.8368007517,"28L","E190",1704398661000,0,7,23,21.1870166667,8.603308,100,21.50827,0,21.654675,0
"2024-01-15 19:31:56AZU5099SBAXSBGR","AZU5099","SBAX","SBGR","M",1705347116000,1705345042852,-21.7845646444,-46.247744219,7.7711696759,"28L","E195",1705347116000,0,16,24,34.5524666667,8.603308,100,21.50827,13.0441966667,21.654675,12.8977916667
"2024-01-12 20:34:35AZU5099SBAXSBGR","AZU5099","SBAX","SBGR","M",1705091675000,1705089561398,-21.9822210431,-45.6010703339,30.9633076787,"28L","E195",1705091675000,0,10,22,35.2267,8.603308,100,21.50827,13.71843,21.654675,13.572025
"2024-01-19 19:50:24AZU5099SBAXSBGR","AZU5099","SBAX","SBGR","M",1705693824000,1705692109919,-21.7790719124,-46.3481913854,4.3107495756,"28L","E195",1705693824000,0,13,27,28.5680166667,8.603308,100,21.50827,7.0597466667,21.654675,6.9133416667
"2024-01-04 12:53:37AZU2870SBCFSBGR","AZU2870","SBCF","SBGR","M",1704372817000,1704371477038,-21.8737135469,-45.8646399829,21.2834016524,"28L","E195",1704372817000,0,3,10,22.3327,8.603308,100,21.50827,0.82443,21.654675,0.678025
"2024-01-29 19:44:30AZU5099SBAXSBGR","AZU5099","SBAX","SBGR","M",1706557470000,1706555487162,-21.8008703924,-46.127492445,11.9362705026,"28L","E195",1706557470000,0,15,25,33.0473,8.603308,100,21.50827,11.53903,21.654675,11.392625
"2024-01-30 21:26:28AZU2757SBCFSBGR","AZU2757","SBCF","SBGR","M",1706649988000,1706648780106,-21.8719327202,-45.8615458332,21.3597317492,"28L","E295",1706649988000,0,4,10,20.1315666667,8.603308,100,21.50827,0,21.654675,0
"2024-01-09 21:51:19AZU2757SBCFSBGR","AZU2757","SBCF","SBGR","M",1704837079000,1704834722317,-21.8745774954,-45.8641140458,21.3108831213,"28L","E295",1704837079000,0,9,12,39.27805,8.603308,100,21.50827,17.76978,21.654675,17.623375
"2024-01-04 17:33:59AZU4236SBCFSBGR","AZU4236","SBCF","SBGR","M",1704389639000,1704388287825,-21.8709936457,-45.8602139144,21.3903657701,"28L","E295",1704389639000,0,1,12,22.5195833333,8.603308,100,21.50827,1.0113133333,21.654675,0.8649083333
"2024-01-16 17:09:22AZU4236SBCFSBGR","AZU4236","SBCF","SBGR","M",1705424962000,1705423723784,-21.8713317125,-45.8602514813,21.3933779509,"28L","E295",1705424962000,0,4,21,20.6369333333,8.603308,100,21.50827,0,21.654675,0
"2024-01-16 21:54:56AZU2757SBCFSBGR","AZU2757","SBCF","SBGR","M",1705442096000,1705441002514,-21.8785899046,-45.8392652227,22.1496478945,"28L","E295",1705442096000,0,2,11,18.2247666667,8.603308,100,21.50827,0,21.654675,0
"2024-01-11 12:28:45AZU2870SBCFSBGR","AZU2870","SBCF","SBGR","M",1704976125000,1704974962945,-21.8700716453,-45.8864834508,20.5405019451,"28L","E295",1704976125000,0,2,7,19.3675833333,8.603308,100,21.50827,0,21.654675,0
"2024-01-12 17:24:57AZU4236SBCFSBGR","AZU4236","SBCF","SBGR","M",1705080297000,1705079024071,-21.796740172,-46.1612412175,10.7727939132,"28L","E295",1705080297000,0,5,18,21.2154833333,8.603308,100,21.50827,0,21.654675,0
"2024-01-16 01:43:07AZU4212SBCFSBGR","AZU4212","SBCF","SBGR","M",1705369387000,1705368048322,-21.8861947005,-45.8105811567,23.1505420882,"28L","E295",1705369387000,0,5,21,22.3113,8.603308,100,21.50827,0.80303,21.654675,0.656625
"2024-01-17 12:24:04AZU2870SBCFSBGR","AZU2870","SBCF","SBGR","M",1705494244000,1705493010096,-21.8750914253,-45.8640559878,21.3191217989,"28L","E295",1705494244000,0,2,7,20.5650666667,8.603308,100,21.50827,0,21.654675,0
"2024-01-21 21:37:27AZU2757SBCFSBGR","AZU2757","SBCF","SBGR","M",1705873047000,1705871525920,-21.8702697046,-45.8573929787,21.4708445833,"28L","E295",1705873047000,0,6,12,25.3513333333,8.603308,100,21.50827,3.8430633333,21.654675,3.6966583333
"2024-01-17 16:39:13AZU4236SBCFSBGR","AZU4236","SBCF","SBGR","M",1705509553000,1705508098718,-21.8034827269,-46.1174654872,12.2913080456,"28L","E295",1705509553000,0,11,19,24.2380333333,8.603308,100,21.50827,2.7297633333,21.654675,2.5833583333
"2024-01-15 21:39:21AZU2757SBCFSBGR","AZU2757","SBCF","SBGR","M",1705354761000,1705353470332,-21.8748233622,-45.8634071043,21.3364592751,"28L","E295",1705354761000,0,3,10,21.5111333333,8.603308,100,21.50827,0.0028633333,21.654675,0
"2024-01-15 17:10:02AZU4236SBCFSBGR","AZU4236","SBCF","SBGR","M",1705338602000,1705337267090,-21.8770873854,-45.836539912,22.2162780098,"28L","E295",1705338602000,0,6,19,22.2485,8.603308,100,21.50827,0.74023,21.654675,0.593825
"2024-01-17 21:35:52AZU2757SBCFSBGR","AZU2757","SBCF","SBGR","M",1705527352000,1705525950347,-21.8267683594,-46.0182443691,15.7858301098,"28L","E295",1705527352000,0,3,9,23.3608833333,8.603308,100,21.50827,1.8526133333,21.654675,1.7062083333
"2024-01-15 12:53:55AZU2870SBCFSBGR","AZU2870","SBCF","SBGR","M",1705323235000,1705321871874,-21.8499395956,-45.9297913019,18.9125021405,"28L","E295",1705323235000,0,2,7,22.7187666667,8.603308,100,21.50827,1.2104966667,21.654675,1.0640916667
"2024-01-12 12:43:02AZU2870SBCFSBGR","AZU2870","SBCF","SBGR","M",1705063382000,1705062115402,-21.8690847633,-45.8671228161,21.1471651783,"28L","E295",1705063382000,0,0,6,21.1099666667,8.603308,100,21.50827,0,21.654675,0
"2024-01-30 16:42:53AZU4236SBCFSBGR","AZU4236","SBCF","SBGR","M",1706632973000,1706631633319,-21.8791789604,-45.8679014763,21.2471963131,"28L","E295",1706632973000,0,8,20,22.3280166667,8.603308,100,21.50827,0.8197466667,21.654675,0.6733416667
"2024-01-18 16:38:55AZU4236SBCFSBGR","AZU4236","SBCF","SBGR","M",1705595935000,1705594524191,-22.0468361976,-45.47046033,35.8276530079,"28L","E295",1705595935000,0,9,20,23.5134833333,8.603308,100,21.50827,2.0052133333,21.654675,1.8588083333
"2024-01-21 02:16:21AZU4212SBCFSBGR","AZU4212","SBCF","SBGR","M",1705803381000,1705801906522,-21.8159109509,-46.8880453851,345.6286854576,"28L","E295",1705803381000,0,8,23,24.5746333333,8.603308,100,21.50827,3.0663633333,21.654675,2.9199583333
"2024-01-04 21:54:14AZU2757SBCFSBGR","AZU2757","SBCF","SBGR","M",1704405254000,1704403995461,-21.8711165791,-45.8609652532,21.3680347333,"28L","E295",1704405254000,0,5,12,20.97565,8.603308,100,21.50827,0,21.654675,0
"2024-01-19 03:29:18AZU4212SBCFSBGR","AZU4212","SBCF","SBGR","M",1705634958000,1705632069760,-21.8709663271,-45.8607569274,21.372783763,"28L","E295",1705634958000,0,7,9,48.1373333333,8.603308,100,21.50827,26.6290633333,21.654675,26.4826583333
"2024-01-11 21:37:29AZU2757SBCFSBGR","AZU2757","SBCF","SBGR","M",1705009049000,1705007778085,-21.8646694058,-45.884376287,20.5431563683,"28L","E295",1705009049000,0,4,9,21.1819166667,8.603308,100,21.50827,0,21.654675,0
"2024-01-21 13:18:45AZU5062SBCFSBGR","AZU5062","SBCF","SBGR","M",1705843125000,1705841861769,-21.8759724479,-45.8668837538,21.2398865176,"28L","E295",1705843125000,0,7,14,21.05385,8.603308,100,21.50827,0,21.654675,0
"2024-01-19 12:42:06AZU2870SBCFSBGR","AZU2870","SBCF","SBGR","M",1705668126000,1705666757018,-21.8724312833,-45.8612931101,21.3739638187,"28L","E295",1705668126000,0,4,13,22.8163666667,8.603308,100,21.50827,1.3080966667,21.654675,1.1616916667
"2024-01-11 16:43:41AZU4236SBCFSBGR","AZU4236","SBCF","SBGR","M",1704991421000,1704990164508,-21.8716373385,-45.8621093373,21.3381519329,"28L","E295",1704991421000,0,5,19,20.9415333333,8.603308,100,21.50827,0,21.654675,0
"2024-01-12 01:35:51AZU4212SBCFSBGR","AZU4212","SBCF","SBGR","M",1705023351000,1705022105058,-21.8741472285,-45.8631270598,21.336966605,"28L","E295",1705023351000,0,7,27,20.7657,8.603308,100,21.50827,0,21.654675,0
"2024-01-29 16:37:27AZU4236SBCFSBGR","AZU4236","SBCF","SBGR","M",1706546247000,1706544576206,-21.8035476084,-46.1045322144,12.7245367702,"28L","E295",1706546247000,0,11,18,27.8465666667,8.603308,100,21.50827,6.3382966667,21.654675,6.1918916667
"2024-01-09 12:48:55AZU2870SBCFSBGR","AZU2870","SBCF","SBGR","M",1704804535000,1704803347458,-21.8667507364,-45.8785875631,20.753226208,"28L","E295",1704804535000,0,2,7,19.7923666667,8.603308,100,21.50827,0,21.654675,0
"2024-01-29 21:26:53AZU2757SBCFSBGR","AZU2757","SBCF","SBGR","M",1706563613000,1706562241119,-21.8700494489,-45.8600636466,21.3833981962,"28L","E295",1706563613000,0,3,8,22.8646833333,8.603308,100,21.50827,1.3564133333,21.654675,1.2100083333
"2024-01-25 02:18:29AZU4212SBCFSBGR","AZU4212","SBCF","SBGR","M",1706149109000,1706147581760,-21.8732474244,-45.8628811671,21.3336066345,"28L","E295",1706149109000,0,1,8,25.454,8.603308,100,21.50827,3.94573,21.654675,3.799325
"2024-01-05 02:07:37AZU4212SBCFSBGR","AZU4212","SBCF","SBGR","M",1704420457000,1704419128860,-21.8700443267,-45.8604461464,21.3711955185,"28L","E295",1704420457000,0,4,20,22.1356666667,8.603308,100,21.50827,0.6273966667,21.654675,0.4809916667
"2024-01-03 21:38:18AZU2757SBCFSBGR","AZU2757","SBCF","SBGR","M",1704317898000,1704316404005,-21.8708331493,-45.8609823291,21.3639708487,"28L","E295",1704317898000,0,5,15,24.8999166667,8.603308,100,21.50827,3.3916466667,21.654675,3.2452416667
"2024-01-03 21:40:32PRNGMSBMOSBGR","PRNGM","SBMO","SBGR","M",1704318032000,1704316793817,-21.8738416025,-45.8625054977,21.3529494942,"28L","E55P",1704318032000,0,5,15,20.6363833333,8.603308,100,21.50827,0,21.654675,0
"2024-01-08 13:51:32PSBASSBCFSBGR","PSBAS","SBCF","SBGR","M",1704721892000,1704720569779,-21.868430826,-45.8659719017,21.1757172238,"28L","E55P",1704721892000,0,5,9,22.0370166667,8.603308,100,21.50827,0.5287466667,21.654675,0.3823416667
"2024-01-21 16:43:12PPBPSSBBHSBGR","PPBPS","SBBH","SBGR","M",1705855392000,1705854182465,-21.8649050282,-45.8800629193,20.6838226008,"28L","E55P",1705855392000,0,4,17,20.1589166667,8.603308,100,21.50827,0,21.654675,0
"2024-01-16 20:58:23PSCAVSBBRSBGR","PSCAV","SBBR","SBGR","M",1705438703000,1705437476664,-21.7897893134,-46.2610155942,7.341524828,"28L","E75S",1705438703000,0,1,7,20.4389333333,8.603308,100,21.50827,0,21.654675,0
"2024-01-11 23:45:16PPCFFSBBHSBGR","PPCFF","SBBH","SBGR","M",1705016716000,1705015218141,-21.8504876736,-45.9387732157,18.6275320384,"28L","F2TH",1705016716000,0,8,20,24.9643166667,8.603308,100,21.50827,3.4560466667,21.654675,3.3096416667
"2024-01-15 23:13:37N444RKDPASBGR","N444R","KDPA","SBGR","M",1705360417000,1705358855853,-21.7899600542,-46.2590791893,7.4085882929,"28L","FA7X",1705360417000,0,7,17,26.0191166667,8.603308,100,21.50827,4.5108466667,21.654675,4.3644416667
"2024-01-07 17:12:54MCVGLLPFRSBGR","MCVGL","LPFR","SBGR","M",1704647574000,1704646355650,-21.803424675,-46.1260444102,12.0030571143,"28L","GL5T",1704647574000,0,5,15,20.3058333333,8.603308,100,21.50827,0,21.654675,0
"2024-01-04 11:25:24PSAPMKFLLSBGR","PSAPM","KFLL","SBGR","M",1704367524000,1704366332566,-21.8083163994,-46.0857726508,13.3873332779,"28L","GLEX",1704367524000,0,5,24,19.8572333333,8.603308,100,21.50827,0,21.654675,0
"2024-01-04 22:06:41NJE815HLEMDSBGR","NJE815H","LEMD","SBGR","M",1704406001000,1704404605704,-21.8053762425,-46.0855848161,13.3703041038,"28L","GLEX",1704406001000,0,6,13,23.2549333333,8.603308,100,21.50827,1.7466633333,21.654675,1.6002583333
"2024-01-17 19:37:27NJE471NKTEBSBGR","NJE471N","KTEB","SBGR","M",1705520247000,1705518478374,-21.7786314011,-46.6209171223,354.9005138875,"28L","GLEX",1705520247000,0,13,25,29.4771,8.603308,100,21.50827,7.96883,21.654675,7.822425
"2024-01-21 21:09:28LVGTQTNCMSBGR","LVGTQ","TNCM","SBGR","M",1705871368000,1705870144796,-21.7874877272,-46.2394180191,8.0687422194,"28L","GLF4",1705871368000,0,4,13,20.3867333333,8.603308,100,21.50827,0,21.654675,0
"2024-01-03 23:04:21N401FTKMCOSBGR","N401FT","KMCO","SBGR","M",1704323061000,1704321765085,-21.8195374858,-46.0890136532,13.3681929462,"28L","GLF4",1704323061000,0,4,18,21.5985833333,8.603308,100,21.50827,0.0903133333,21.654675,0
"2024-01-11 14:19:52PSFSRKRILSBGR","PSFSR","KRIL","SBGR","M",1704982792000,1704981250991,-21.8045447348,-46.1065164319,12.6657272705,"28L","GLF5",1704982792000,0,8,15,25.6834833333,8.603308,100,21.50827,4.1752133333,21.654675,4.0288083333
"2024-01-20 12:37:37PSFFTKFLLSBGR","PSFFT","KFLL","SBGR","M",1705754257000,1705752910782,-21.7808681058,-46.3393973064,4.6180704672,"28L","GLF5",1705754257000,0,5,12,22.4369666667,8.603308,100,21.50827,0.9286966667,21.654675,0.7822916667
"2024-01-11 11:45:23PRPSESBBHSBGR","PRPSE","SBBH","SBGR","M",1704973523000,1704972339167,-21.8735154875,-45.862956301,21.3345474141,"28L","GLF5",1704973523000,0,0,16,19.73055,8.603308,100,21.50827,0,21.654675,0
"2024-01-19 04:06:07PSMAMLSGGSBGR","PSMAM","LSGG","SBGR","M",1705637167000,1705635364827,-21.8712463421,-45.8600807225,21.3977380098,"28L","GLF5",1705637167000,0,8,13,30.0362166667,8.603308,100,21.50827,8.5279466667,21.654675,8.3815416667
"2024-01-20 11:32:07LVKAXKFXESBGR","LVKAX","KFXE","SBGR","M",1705750327000,1705749019831,-21.7806427279,-46.3049791592,5.7991941981,"28L","GLF5",1705750327000,0,3,22,21.78615,8.603308,100,21.50827,0.27788,21.654675,0.131475
"2024-01-20 12:42:11PPADZKDALSBGR","PPADZ","KDAL","SBGR","M",1705754531000,1705753276454,-21.7837331367,-46.270461972,6.9923214966,"28L","GLF6",1705754531000,0,4,13,20.9091,8.603308,100,21.50827,0,21.654675,0
"2024-01-20 10:02:47PRHFWSBBHSBGR","PRHFW","SBBH","SBGR","M",1705744967000,1705743616479,-21.8071946322,-46.0849564237,13.4056217579,"28L","H25B",1705744967000,0,7,23,22.5086833333,8.603308,100,21.50827,1.0004133333,21.654675,0.8540083333
"2024-01-09 22:02:43PPVEESBMKSBGR","PPVEE","SBMK","SBGR","M",1704837763000,1704835836893,-21.8315200763,-46.0093990624,16.1222688156,"28L","LJ45",1704837763000,0,9,14,32.1017833333,8.603308,100,21.50827,10.5935133333,21.654675,10.4471083333
"2024-01-11 10:40:48AZU2608SBPASBGR","AZU2608","SBPA","SBGR","M",1704969648000,1704968129498,-23.9213859608,-48.1728108172,254.0488064221,"28L","A20N",1704969648000,1,7,27,25.3083666667,10.5999614444,100,27.6520733333,0,28.08805,0
"2024-01-21 10:37:53AZU2608SBPASBGR","AZU2608","SBPA","SBGR","M",1705833473000,1705831075619,-24.1683864554,-48.0563430585,245.1627539753,"28L","A20N",1705833473000,1,18,26,39.95635,10.5999614444,100,27.6520733333,12.3042766667,28.08805,11.8683
"2024-01-21 13:02:37JAT770SCELSBGR","JAT770","SCEL","SBGR","M",1705842157000,1705840260962,-24.0842095255,-48.1032231841,248.3020791257,"28L","A20N",1705842157000,1,4,10,31.6006333333,10.5999614444,100,27.6520733333,3.94856,28.08805,3.5125833333
"2024-01-21 14:24:12TAM4696SBJVSBGR","TAM4696","SBJV","SBGR","M",1705847052000,1705845161273,-24.1709834232,-48.0574256694,245.1003646383,"28L","A20N",1705847052000,1,11,18,31.5121166667,10.5999614444,100,27.6520733333,3.8600433333,28.08805,3.4240666667
"2024-01-21 13:44:34TAM3405SBNFSBGR","TAM3405","SBNF","SBGR","M",1705844674000,1705842639501,-24.1706931638,-48.0570807366,245.1042378945,"28L","A20N",1705844674000,1,9,15,33.9083166667,10.5999614444,100,27.6520733333,6.2562433333,28.08805,5.8202666667
"2024-01-21 19:08:34TAM8033SABESBGR","TAM8033","SABE","SBGR","M",1705864114000,1705861408342,-24.1709561046,-48.056991942,245.0951862531,"28L","A20N",1705864114000,1,8,11,45.0943,10.5999614444,100,27.6520733333,17.4422266667,28.08805,17.00625
"2024-01-21 21:31:57AZU8781SULSSBGR","AZU8781","SULS","SBGR","M",1705872717000,1705871148190,-24.1724688683,-48.0581121199,245.0656737481,"28L","A20N",1705872717000,1,5,12,26.1468333333,10.5999614444,100,27.6520733333,0,28.08805,0
"2024-01-29 16:18:45AZU4496SBPASBGR","AZU4496","SBPA","SBGR","M",1706545125000,1706543159660,-24.1757727031,-48.0600826766,244.9948330828,"28L","A20N",1706545125000,1,9,15,32.7556666667,10.5999614444,100,27.6520733333,5.1035933333,28.08805,4.6676166667
"2024-01-09 10:23:57AZU2608SBPASBGR","AZU2608","SBPA","SBGR","M",1704795837000,1704793987244,-24.1706726749,-48.0581223654,245.1192265082,"28L","A20N",1704795837000,1,8,24,30.8292666667,10.5999614444,100,27.6520733333,3.1771933333,28.08805,2.7412166667
"2024-01-30 16:09:13AZU4496SBPASBGR","AZU4496","SBPA","SBGR","M",1706630953000,1706629369293,-24.1664673286,-48.0627840811,245.308379247,"28L","A20N",1706630953000,1,6,11,26.3951166667,10.5999614444,100,27.6520733333,0,28.08805,0
"2024-01-09 16:18:32AZU4496SBPASBGR","AZU4496","SBPA","SBGR","M",1704817112000,1704815466150,-24.1706077934,-48.0575281247,245.112956037,"28L","A20N",1704817112000,1,8,16,27.4308333333,10.5999614444,100,27.6520733333,0,28.08805,0
"2024-01-04 19:21:32TAM3403SBPFSBGR","TAM3403","SBPF","SBGR","M",1704396092000,1704393500626,-24.1721256792,-48.0572275892,245.063650277,"28L","A20N",1704396092000,1,15,22,43.1895666667,10.5999614444,100,27.6520733333,15.5374933333,28.08805,15.1015166667
"2024-01-05 04:27:47TAM4539SBPASBGR","TAM4539","SBPA","SBGR","M",1704428867000,1704427169903,-24.1989985763,-48.0420881125,244.0538694318,"28L","A20N",1704428867000,1,7,17,28.28495,10.5999614444,100,27.6520733333,0.6328766667,28.08805,0.1969
"2024-01-04 22:55:24AZU4453SBPASBGR","AZU4453","SBPA","SBGR","M",1704408924000,1704407050177,-24.1662624396,-48.0590717844,245.2636057039,"28L","A20N",1704408924000,1,12,19,31.2303833333,10.5999614444,100,27.6520733333,3.57831,28.08805,3.1423333333
"2024-01-16 16:10:23AZU4496SBPASBGR","AZU4496","SBPA","SBGR","M",1705421423000,1705419410999,-24.1768842258,-48.0606564262,244.9698234739,"28L","A20N",1705421423000,1,11,17,33.53335,10.5999614444,100,27.6520733333,5.8812766667,28.08805,5.4453
"2024-01-04 23:31:09TAM8017SUMUSBGR","TAM8017","SUMU","SBGR","M",1704411069000,1704409300030,-24.1836097065,-48.0545774124,244.6860192026,"28L","A20N",1704411069000,1,10,23,29.4828333333,10.5999614444,100,27.6520733333,1.83076,28.08805,1.3947833333
"2024-01-05 01:28:33TAM4759SBFLSBGR","TAM4759","SBFL","SBGR","M",1704418113000,1704415373524,-24.3573862946,-47.9442296497,237.9289362183,"28L","A20N",1704418113000,1,19,21,45.6579333333,10.5999614444,100,27.6520733333,18.00586,28.08805,17.5698833333
"2024-01-05 01:42:15TAM8139SABESBGR","TAM8139","SABE","SBGR","M",1704418935000,1704416503063,-23.9810974391,-48.1523300047,252.0026992702,"28L","A20N",1704418935000,1,17,25,40.5322833333,10.5999614444,100,27.6520733333,12.88021,28.08805,12.4442333333
"2024-01-14 19:14:23TAM4758SBFLSBGR","TAM4758","SBFL","SBGR","M",1705259663000,1705257369710,-23.9108888154,-48.1679476061,254.3338231956,"28L","A20N",1705259663000,1,19,26,38.2215,10.5999614444,100,27.6520733333,10.5694266667,28.08805,10.13345
"2024-01-15 14:02:04TAM3279SBCXSBGR","TAM3279","SBCX","SBGR","M",1705327324000,1705325554777,-24.1707956083,-48.0595225877,245.1348760478,"28L","A20N",1705327324000,1,5,11,29.48705,10.5999614444,100,27.6520733333,1.8349766667,28.08805,1.399
"2024-01-15 14:28:45TAM3219SBCASBGR","TAM3219","SBCA","SBGR","M",1705328925000,1705326917542,-23.8511073334,-48.1920929028,256.4103008203,"28L","A20N",1705328925000,1,11,18,33.4576333333,10.5999614444,100,27.6520733333,5.80556,28.08805,5.3695833333
"2024-01-03 22:55:18AZU4453SBPASBGR","AZU4453","SBPA","SBGR","M",1704322518000,1704321018639,-24.1693152854,-48.056353304,245.1352196561,"28L","A20N",1704322518000,1,7,15,24.98935,10.5999614444,100,27.6520733333,0,28.08805,0
"2024-01-18 13:47:16TAM3405SBNFSBGR","TAM3405","SBNF","SBGR","M",1705585636000,1705583341700,-24.1704677859,-48.0565035718,245.1029731644,"28L","A20N",1705585636000,1,9,10,38.2383333333,10.5999614444,100,27.6520733333,10.58626,28.08805,10.1502833333
"2024-01-12 16:33:58AZU4496SBPASBGR","AZU4496","SBPA","SBGR","M",1705077238000,1705074856972,-24.0491991211,-48.1248036834,249.6193852682,"28L","A20N",1705077238000,1,13,16,39.6838,10.5999614444,100,27.6520733333,12.0317266667,28.08805,11.59575
"2024-01-31 23:29:04AZU4453SBPASBGR","AZU4453","SBPA","SBGR","M",1706743744000,1706741687059,-23.9332302512,-48.1598468078,253.56171366,"28L","A20N",1706743744000,1,7,14,34.28235,10.5999614444,100,27.6520733333,6.6302766667,28.08805,6.1943
